City_ID,City_Name,State_Name,Tier,Population,Area_sq_km,Population_Density,Latitude,Longitude,Average_Property_Price_sqft,Average_Rent_sqft,Rental_Yield,GDP_USD_Billion,IT_Hub,Financial_Hub,Manufacturing_Hub,Tourist_City,Metro_Available,Airport_Available,Smart_City,AQI_Index,Crime_Index,Livability_Score,Infrastructure_Score,Investment_Score,Price_Growth_5Y,Annual_Rainfall_mm,Avg_Temperature_C,Major_Industry,Hospitals_Count,Schools_Count,Shopping_Malls_Count,Universities_Count,Metro_Stations,EV_Charging_Stations,Internet_Coverage_Percent,Green_Cover_Percent,Last_Updated
C0103,Durgapur,West Bengal,Tier 2,5557846,405.54,2689,16.55235,77.24279,33684,23,2.41,53.56,No,Yes,Yes,Yes,No,No,Yes,240,31,93,82,65,-3.77,2812,15.1,Agriculture,229,1184,94,70,67,681,78.42,19.25,2025-12-31
C0104,Asansol,West Bengal,Tier 2,13283610,503.13,32674,12.454108,78.464039,16511,21,3.62,205.56,No,Yes,Yes,Yes,Yes,Yes,No,61,70,62,74,80,5.83,2270,12.3,Education,218,428,49,49,94,196,83.33,20.8,2025-12-31
C0105,New Delhi,Delhi,Tier 1,15704755,253.35,18100,24.363151,72.38279,25321,95,2.53,207.46,No,Yes,Yes,No,No,No,Yes,263,48,60,80,57,6.55,4333,30.0,Logistics,95,296,98,58,44,176,99.07,53.51,2025-12-31
C0106,Srinagar,Jammu and Kashmir,Tier 2,1531965,382.93,29033,13.855659,91.854357,7345,116,5.27,99.8,Yes,Yes,No,No,No,No,No,26,89,92,88,81,-2.41,1325,13.7,Logistics,318,255,120,14,144,108,93.49,57.05,2025-12-31
C0107,Jammu,Jammu and Kashmir,Tier 3,13887181,253.95,32323,24.588674,81.718352,8142,45,4.22,192.04,No,Yes,No,No,Yes,Yes,No,157,57,56,76,74,2.15,4127,31.5,Finance,464,516,19,39,113,797,94.69,21.17,2025-12-31
C0108,Leh,Ladakh,Tier 3,20399731,562.9,12816,20.809781,94.489551,15842,104,4.66,160.6,No,Yes,Yes,Yes,No,No,Yes,288,82,56,66,67,15.13,1744,30.9,Agriculture,36,984,8,47,180,208,78.19,54.41,2025-12-31
C0109,Puducherry,Puducherry,Tier 3,21420815,787.69,2502,15.016205,82.174815,17117,32,7.28,147.65,No,No,Yes,No,Yes,No,Yes,217,16,65,91,68,14.71,1944,26.9,Tourism,353,888,67,3,174,14,84.18,12.94,2025-12-31
C0110,Chandigarh,Chandigarh,Tier 2,20270976,688.7,15164,15.319323,91.347482,12509,101,7.32,199.61,No,No,No,No,No,Yes,No,174,76,94,80,92,-2.65,4290,35.0,Textile,307,628,40,14,123,70,80.05,21.59,2025-12-31
C0111,Port Blair,Andaman and Nicobar Islands,Tier 3,9390716,251.53,20081,13.462442,83.001514,10374,17,6.43,248.93,No,No,Yes,Yes,No,No,No,234,61,79,57,92,11.29,1655,18.6,Agriculture,371,1144,83,61,171,372,85.17,55.73,2025-12-31
C0112,Kavaratti,Lakshadweep,Tier 2,9957757,119.06,8884,29.486648,89.030412,20818,107,7.02,293.6,No,Yes,Yes,No,Yes,No,No,189,57,71,92,73,5.67,1064,21.8,Logistics,317,195,62,25,128,127,95.94,27.9,2025-12-31
C0113,Daman,Dadra and Nagar Haveli and Daman and Diu,Tier 3,13961579,83.79,10381,11.983593,73.808601,15908,82,6.91,305.87,Yes,No,Yes,Yes,No,No,Yes,180,17,55,83,72,-0.18,1481,24.4,Manufacturing,270,230,18,79,111,653,82.84,30.74,2025-12-31
C0114,Ladakh City 114,Ladakh,Tier 3,89167,47.73,3567,29.189113,95.55199,7079,56,5.33,5.88,No,No,Yes,Yes,No,Yes,No,109,18,56,74,82,5.83,784,11.6,Agriculture,43,158,14,10,0,55,93.74,69.73,2025-12-31
C0115,Sikkim City 115,Sikkim,Tier 3,3063614,382.55,3001,35.494446,94.627957,8409,9,2.91,21.87,No,No,Yes,Yes,No,Yes,Yes,61,33,52,74,90,0.84,2290,25.6,Agriculture,89,65,20,0,0,6,86.21,35.01,2025-12-31
C0116,Tripura City 116,Tripura,Tier 2,4640937,148.79,11799,12.440686,88.160569,12127,8,3.2,19.92,No,No,No,Yes,No,No,Yes,160,56,89,57,68,-1.29,535,22.4,Manufacturing,38,277,6,11,0,52,71.22,12.36,2025-12-31
C0117,Puducherry City 117,Puducherry,Tier 2,4082101,185.38,344,8.369733,70.581082,3609,61,4.3,14.92,No,No,Yes,Yes,No,Yes,No,194,24,79,68,66,3.96,508,30.3,Agriculture,42,194,10,13,0,14,63.61,55.49,2025-12-31
C0118,Assam City 118,Assam,Tier 2,1210936,341.78,3093,17.531164,93.941301,11987,25,5.51,2.97,No,No,No,Yes,No,Yes,No,132,39,67,74,80,9.0,2757,32.2,Manufacturing,19,77,1,5,0,13,75.81,45.45,2025-12-31
C0119,Delhi City 119,Delhi,Tier 2,3235580,396.21,10316,8.835671,87.84946,13715,70,5.57,14.6,No,No,No,Yes,No,No,No,41,14,66,70,50,7.57,2876,23.1,Manufacturing,90,183,16,3,0,55,85.15,24.91,2025-12-31
C0120,Tamil City 120,Tamil Nadu,Tier 3,1297003,424.35,9447,33.869795,85.774506,1990,49,5.74,15.27,No,No,No,No,No,Yes,Yes,222,41,70,65,71,11.55,306,22.7,Services,56,130,2,14,0,56,90.45,36.89,2025-12-31
C0121,Puducherry City 121,Puducherry,Tier 3,2701316,85.79,8448,29.61193,68.515305,8409,34,2.14,16.56,No,No,Yes,No,No,Yes,No,117,33,53,64,79,1.98,3243,25.5,Services,96,196,14,3,0,12,88.85,23.3,2025-12-31
C0122,Sikkim City 122,Sikkim,Tier 3,2499335,287.41,6425,28.360786,69.327565,4489,39,2.56,21.56,No,No,No,Yes,No,No,Yes,78,17,75,63,79,9.37,880,27.9,Agriculture,58,33,20,3,0,57,77.38,45.36,2025-12-31
C0123,Chandigarh City 123,Chandigarh,Tier 2,4234477,32.04,12362,9.408577,95.12394,11386,38,5.7,23.48,No,No,Yes,Yes,No,Yes,Yes,129,52,88,88,70,4.56,1675,20.5,Manufacturing,40,213,10,9,0,57,90.58,18.29,2025-12-31
C0124,Chandigarh City 124,Chandigarh,Tier 3,4645329,434.53,11963,29.367741,84.053865,5360,20,2.84,21.49,No,No,No,Yes,No,Yes,No,211,17,72,85,80,5.74,2832,27.8,Tourism,59,16,16,3,0,3,74.47,13.18,2025-12-31
C0125,Bihar City 125,Bihar,Tier 2,2289576,382.59,2936,36.522439,87.81832,4199,61,2.25,23.57,No,No,Yes,Yes,No,No,No,56,49,85,64,85,2.83,2192,29.6,Tourism,93,34,12,12,0,53,96.35,68.55,2025-12-31
C0126,Rajasthan City 126,Rajasthan,Tier 2,158760,379.52,3627,25.996289,90.646822,9059,61,2.9,19.09,No,No,No,Yes,No,Yes,No,144,21,54,61,61,8.03,588,19.4,Services,40,294,8,4,0,20,82.19,25.3,2025-12-31
C0127,Sikkim City 127,Sikkim,Tier 3,1348604,48.77,5585,25.30953,90.436168,12046,47,5.37,9.17,No,No,No,Yes,No,No,Yes,77,43,54,82,60,3.24,2299,20.1,Tourism,33,119,10,10,0,46,71.16,67.02,2025-12-31
C0128,Andaman City 128,Andaman and Nicobar Islands,Tier 3,4758816,417.13,10938,8.255307,87.399216,9101,23,5.62,18.49,No,No,Yes,Yes,No,No,No,233,70,57,74,66,5.1,1258,10.6,Tourism,70,270,14,15,0,5,71.26,49.09,2025-12-31
C0129,Rajasthan City 129,Rajasthan,Tier 2,854940,108.68,12970,23.60127,68.212587,2872,21,4.68,23.25,No,No,No,Yes,No,Yes,No,195,62,54,59,51,3.89,1458,10.9,Agriculture,11,101,8,2,0,73,91.22,64.66,2025-12-31
C0130,Uttarakhand City 130,Uttarakhand,Tier 3,3834316,326.2,7394,17.175723,79.295554,3738,42,2.02,21.66,No,No,Yes,Yes,No,Yes,No,158,16,68,69,88,-1.7,3234,33.2,Services,55,25,15,5,0,68,68.35,54.81,2025-12-31
C0131,Lakshadweep City 131,Lakshadweep,Tier 3,1258593,170.09,14832,34.510899,91.055497,13749,49,3.49,28.49,No,No,Yes,Yes,No,Yes,Yes,176,48,75,84,85,11.2,1348,15.3,Tourism,32,221,20,4,0,20,66.99,47.01,2025-12-31
C0132,Mizoram City 132,Mizoram,Tier 2,1011523,115.24,13401,24.451487,69.577261,14105,67,5.96,16.56,No,No,Yes,No,No,Yes,No,55,22,87,81,71,2.36,2849,26.4,Agriculture,41,45,6,10,0,62,77.12,46.98,2025-12-31
C0133,Punjab City 133,Punjab,Tier 2,4794194,296.43,13533,17.173662,80.420914,1879,28,2.98,6.8,No,No,No,No,No,No,Yes,203,56,71,80,79,3.68,3273,17.6,Agriculture,27,51,8,4,0,68,67.46,54.01,2025-12-31
C0134,Chhattisgarh City 134,Chhattisgarh,Tier 2,206282,429.31,10648,8.904633,84.874824,8437,57,4.36,27.21,No,No,No,No,No,Yes,No,130,24,87,68,58,3.97,2190,12.3,Tourism,69,15,7,5,0,65,65.33,19.55,2025-12-31
C0135,Jharkhand City 135,Jharkhand,Tier 3,3059795,49.0,12775,22.141622,69.822974,7852,22,2.17,6.36,No,No,No,No,No,No,No,41,12,70,56,83,6.5,1220,30.9,Tourism,79,288,18,5,0,48,84.84,31.92,2025-12-31
C0136,Chhattisgarh City 136,Chhattisgarh,Tier 3,3206874,487.16,3951,22.974782,78.234042,7453,39,5.17,26.64,No,No,Yes,Yes,No,No,Yes,88,14,82,67,63,-0.75,744,19.1,Agriculture,89,127,13,10,0,14,78.3,38.73,2025-12-31
C0137,Maharashtra City 137,Maharashtra,Tier 2,3496872,40.55,1006,11.708668,85.178082,4007,48,4.05,26.75,No,No,Yes,Yes,No,Yes,No,76,43,75,88,86,6.56,3047,28.2,Tourism,15,120,14,15,0,61,66.48,59.82,2025-12-31
C0138,Jharkhand City 138,Jharkhand,Tier 2,4334942,154.32,12165,27.882144,94.748206,11573,45,2.28,11.47,No,No,Yes,Yes,No,Yes,Yes,163,65,82,76,59,6.08,826,21.9,Agriculture,73,267,3,2,0,61,85.06,64.12,2025-12-31
C0139,Lakshadweep City 139,Lakshadweep,Tier 2,3669657,275.36,6368,33.369905,88.231641,8828,22,5.75,14.57,No,No,No,No,No,Yes,No,64,26,80,64,55,1.25,2327,20.2,Manufacturing,5,13,18,3,0,66,60.27,49.27,2025-12-31
C0140,Rajasthan City 140,Rajasthan,Tier 3,3088939,80.09,7280,26.895702,75.355349,10583,35,4.26,18.43,No,No,No,Yes,No,No,No,75,33,85,85,80,0.81,1356,24.4,Services,99,80,3,7,0,57,89.76,66.95,2025-12-31
C0141,Gujarat City 141,Gujarat,Tier 2,4314294,218.26,5844,31.224758,85.806736,13015,53,2.21,11.8,No,No,Yes,Yes,No,Yes,No,183,37,55,54,66,0.33,427,25.2,Services,56,276,9,1,0,22,84.33,36.34,2025-12-31
C0142,Madhya City 142,Madhya Pradesh,Tier 3,1683652,45.8,10122,22.805888,88.255042,11879,18,4.7,10.92,No,No,Yes,Yes,No,Yes,No,229,35,72,75,75,5.79,2220,10.4,Agriculture,16,291,9,11,0,44,96.6,26.59,2025-12-31
C0143,Madhya City 143,Madhya Pradesh,Tier 3,3438632,300.21,4577,13.076009,82.680905,10952,12,4.01,10.33,No,No,Yes,No,No,No,No,126,46,80,65,71,11.42,1979,27.0,Agriculture,66,69,8,2,0,48,84.08,69.65,2025-12-31
C0144,Manipur City 144,Manipur,Tier 3,3509679,479.06,8762,23.533905,88.323738,6114,23,3.15,12.09,No,No,No,Yes,No,Yes,No,110,32,63,86,67,-0.26,3156,27.1,Manufacturing,68,112,7,7,0,33,67.86,22.17,2025-12-31
C0145,Meghalaya City 145,Meghalaya,Tier 3,1358585,396.1,2264,34.685456,87.598552,12669,39,4.46,22.97,No,No,Yes,No,No,No,No,156,67,86,67,81,-0.26,3230,32.9,Tourism,55,123,18,4,0,6,79.98,35.39,2025-12-31
C0146,Lakshadweep City 146,Lakshadweep,Tier 2,4265067,193.23,14396,27.903821,73.069211,3772,52,4.07,9.61,No,No,Yes,Yes,No,Yes,No,178,16,70,73,89,9.93,866,23.7,Manufacturing,39,251,19,10,0,46,66.99,35.44,2025-12-31
C0147,Uttarakhand City 147,Uttarakhand,Tier 3,3112496,431.53,4881,21.071141,84.570882,11235,51,2.91,3.18,No,No,No,Yes,No,No,No,80,19,59,80,50,-0.35,2146,13.4,Tourism,67,163,8,1,0,50,63.76,19.8,2025-12-31
C0148,Maharashtra City 148,Maharashtra,Tier 3,4047502,424.32,1877,21.04579,77.70504,7714,31,4.24,27.97,No,No,No,No,No,Yes,No,61,32,88,62,86,5.64,2758,23.5,Tourism,50,176,16,15,0,57,93.81,32.86,2025-12-31
C0149,Odisha City 149,Odisha,Tier 3,1265075,438.08,10795,31.423797,77.784261,12142,47,4.29,25.5,No,No,Yes,Yes,No,Yes,No,88,30,70,68,67,6.08,1719,16.8,Services,51,276,14,13,0,21,66.99,11.39,2025-12-31
C0150,Meghalaya City 150,Meghalaya,Tier 3,721631,128.97,6805,10.98727,69.84998,9552,43,2.22,23.17,No,No,Yes,Yes,No,No,Yes,51,51,74,69,64,0.71,1263,21.1,Manufacturing,21,279,5,0,0,4,85.21,61.62,2025-12-31
C0151,Rajasthan City 151,Rajasthan,Tier 3,3969102,488.24,9156,35.11087,83.907813,4013,70,5.79,16.27,No,No,No,No,No,No,No,153,44,64,55,78,1.62,1788,16.5,Tourism,6,10,16,4,0,44,70.9,42.11,2025-12-31
C0152,Puducherry City 152,Puducherry,Tier 3,2563315,34.29,7352,31.140979,85.313109,14854,8,4.19,5.82,No,No,No,No,No,Yes,Yes,213,57,74,74,64,0.94,1829,25.6,Tourism,41,282,8,13,0,24,92.43,20.94,2025-12-31
C0153,Odisha City 153,Odisha,Tier 2,3869694,320.33,4758,28.313705,82.267884,7053,9,2.61,29.1,No,No,Yes,Yes,No,Yes,No,98,18,78,50,64,-1.65,160,22.3,Tourism,58,169,15,11,0,59,86.48,11.9,2025-12-31
C0154,Goa City 154,Goa,Tier 2,520083,155.26,6729,10.070156,81.634257,4948,65,5.37,24.55,No,No,Yes,Yes,No,Yes,No,227,38,65,52,62,3.91,3257,12.3,Manufacturing,65,209,9,10,0,20,83.91,12.53,2025-12-31
C0155,Dadra City 155,Dadra and Nagar Haveli and Daman and Diu,Tier 2,2174941,256.18,5195,13.762985,93.738068,12723,21,5.89,7.23,No,No,No,No,No,Yes,Yes,233,27,87,57,75,8.84,136,34.2,Services,93,89,11,2,0,31,65.99,15.48,2025-12-31
C0156,Sikkim City 156,Sikkim,Tier 2,551430,197.09,2821,28.338516,90.952521,3861,39,2.93,29.45,No,No,No,No,No,Yes,Yes,206,34,72,58,66,10.48,2087,27.7,Tourism,74,260,6,5,0,69,73.21,53.94,2025-12-31
C0157,Nagaland City 157,Nagaland,Tier 2,627778,279.63,7662,16.574507,75.637129,7814,37,2.0,19.21,No,No,No,Yes,No,Yes,No,228,49,65,70,54,6.87,2307,30.5,Manufacturing,72,264,17,4,0,78,70.76,34.59,2025-12-31
C0158,Rajasthan City 158,Rajasthan,Tier 2,857456,275.9,1392,9.269541,95.196187,4726,63,2.13,3.39,No,No,Yes,Yes,No,Yes,No,198,41,83,89,87,0.84,1600,15.5,Agriculture,6,116,20,15,0,10,77.79,48.34,2025-12-31
C0159,Telangana City 159,Telangana,Tier 3,3145972,403.3,1255,31.885646,75.708653,2466,54,2.28,9.26,No,No,Yes,Yes,No,Yes,Yes,166,34,62,62,83,6.85,2434,25.6,Manufacturing,76,295,13,3,0,73,73.6,37.52,2025-12-31
C0160,West City 160,West Bengal,Tier 2,1449297,402.46,9310,19.645158,77.787873,4391,42,5.99,13.4,No,No,No,No,No,No,No,135,58,90,77,70,6.13,2406,23.6,Services,75,140,11,14,0,57,96.47,10.01,2025-12-31
C0161,Assam City 161,Assam,Tier 3,186754,273.28,14887,16.753408,76.709685,5435,21,5.42,0.85,No,No,No,Yes,No,Yes,Yes,147,32,59,58,66,2.51,2484,16.2,Tourism,43,57,18,12,0,72,94.88,54.06,2025-12-31
C0162,Rajasthan City 162,Rajasthan,Tier 3,1500411,259.49,11598,28.382589,91.765943,3362,46,4.57,1.31,No,No,No,Yes,No,Yes,No,119,66,77,76,57,10.05,1028,28.7,Agriculture,86,205,1,9,0,67,61.56,42.4,2025-12-31
C0163,Jharkhand City 163,Jharkhand,Tier 3,4264450,357.95,2809,9.465075,89.215779,8236,70,3.78,17.93,No,No,Yes,Yes,No,No,No,231,35,59,58,71,-1.76,2440,28.6,Services,38,53,12,13,0,16,88.96,38.86,2025-12-31
C0164,Madhya City 164,Madhya Pradesh,Tier 3,3366174,336.56,3512,24.273861,96.915284,10389,23,2.97,8.13,No,No,No,No,No,Yes,Yes,201,36,77,73,72,-0.14,1511,24.8,Agriculture,44,96,11,14,0,79,65.54,12.69,2025-12-31
C0165,Manipur City 165,Manipur,Tier 2,3185836,103.32,12235,32.73016,71.25878,2693,23,5.8,27.82,No,No,No,Yes,No,No,Yes,108,38,80,51,71,0.14,2303,15.3,Tourism,75,257,19,4,0,2,74.31,64.36,2025-12-31
C0166,Andaman City 166,Andaman and Nicobar Islands,Tier 2,2192923,110.05,4953,13.820186,88.199274,6244,11,3.86,28.37,No,No,Yes,No,No,No,No,57,11,68,74,64,11.7,2182,34.4,Agriculture,45,258,19,2,0,23,67.56,68.01,2025-12-31
C0167,Dadra City 167,Dadra and Nagar Haveli and Daman and Diu,Tier 2,383467,146.27,8973,16.842898,82.208053,13996,18,2.07,20.59,No,No,No,No,No,Yes,No,237,13,90,66,74,10.36,3437,34.8,Tourism,33,87,10,12,0,17,63.34,32.93,2025-12-31
C0168,Manipur City 168,Manipur,Tier 3,2066292,299.26,7287,36.145578,94.382326,7195,36,4.17,6.36,No,No,Yes,Yes,No,Yes,No,206,55,83,58,77,11.94,3254,13.6,Manufacturing,45,44,17,3,0,23,72.07,62.78,2025-12-31
C0169,Arunachal City 169,Arunachal Pradesh,Tier 3,3523220,481.76,5270,20.84713,95.079287,12234,67,4.95,4.73,No,No,Yes,Yes,No,Yes,Yes,36,58,89,89,67,6.08,2608,15.8,Manufacturing,34,23,11,2,0,61,65.1,60.77,2025-12-31
C0170,Ladakh City 170,Ladakh,Tier 3,1593306,430.5,8351,21.741561,72.749805,5507,10,3.63,29.07,No,No,No,No,No,Yes,Yes,223,23,54,61,78,10.01,2106,27.2,Services,36,228,12,1,0,77,87.94,32.82,2025-12-31
C0171,Rajasthan City 171,Rajasthan,Tier 3,4847733,309.09,8905,26.600421,88.419264,2430,41,2.44,13.82,No,No,Yes,Yes,No,No,Yes,172,34,83,90,53,-0.15,1900,20.0,Tourism,41,246,5,13,0,37,83.3,13.27,2025-12-31
C0172,Andaman City 172,Andaman and Nicobar Islands,Tier 2,3938782,420.05,7700,10.622783,82.519076,4745,57,4.34,26.85,No,No,Yes,No,No,No,No,145,11,61,79,87,10.45,927,32.1,Agriculture,37,175,20,5,0,15,63.47,52.37,2025-12-31
C0173,Telangana City 173,Telangana,Tier 2,4444098,362.42,12209,30.940931,82.838327,4419,32,4.2,1.51,No,No,Yes,No,No,Yes,Yes,67,21,53,76,69,1.64,3248,34.0,Tourism,85,102,3,4,0,25,60.13,55.92,2025-12-31
C0174,Andhra City 174,Andhra Pradesh,Tier 3,4224402,432.04,9204,31.416182,85.631534,9884,23,2.87,19.85,No,No,No,No,No,No,Yes,183,48,50,65,85,1.17,2674,23.9,Manufacturing,11,104,4,1,0,44,61.4,61.23,2025-12-31
C0175,Punjab City 175,Punjab,Tier 3,785703,53.04,7131,36.81832,72.678722,6459,47,4.64,21.06,No,No,Yes,No,No,No,Yes,53,59,69,70,73,10.46,3459,11.7,Services,75,43,9,15,0,17,64.64,61.56,2025-12-31
C0176,Sikkim City 176,Sikkim,Tier 3,4451051,128.63,3725,25.749559,71.169765,13755,70,4.52,29.62,No,No,No,No,No,No,No,96,43,86,89,72,10.91,2616,24.1,Services,68,102,19,7,0,37,97.21,10.09,2025-12-31
C0177,Arunachal City 177,Arunachal Pradesh,Tier 3,1039232,376.61,3696,31.187366,96.970623,8583,10,3.34,16.9,No,No,Yes,Yes,No,Yes,No,95,60,54,69,69,4.6,1426,29.2,Agriculture,92,180,10,12,0,72,83.41,11.75,2025-12-31
C0178,Kerala City 178,Kerala,Tier 2,2822559,421.9,11317,21.89414,81.760513,2382,49,2.54,4.83,No,No,No,No,No,No,No,220,13,83,69,86,7.87,1392,23.9,Agriculture,31,179,11,2,0,19,70.66,11.87,2025-12-31
C0179,Tripura City 179,Tripura,Tier 2,4839741,314.67,3370,25.260564,93.073217,14113,27,4.82,9.57,No,No,Yes,No,No,No,Yes,157,66,65,73,78,9.44,1339,15.4,Tourism,27,67,11,1,0,25,94.71,36.63,2025-12-31
C0180,Arunachal City 180,Arunachal Pradesh,Tier 3,4244759,102.42,5872,34.785466,89.240791,10379,27,5.1,4.47,No,No,Yes,Yes,No,Yes,Yes,147,34,83,57,50,1.66,280,27.2,Agriculture,47,249,1,3,0,66,89.11,54.73,2025-12-31
C0181,Arunachal City 181,Arunachal Pradesh,Tier 3,1810313,180.81,3454,16.310454,83.435998,14461,36,4.68,8.33,No,No,Yes,No,No,Yes,Yes,189,45,82,56,63,5.14,2350,18.0,Manufacturing,95,155,18,7,0,21,62.71,46.8,2025-12-31
C0182,Sikkim City 182,Sikkim,Tier 3,475522,91.13,8012,34.19548,69.463224,8084,11,2.34,11.88,No,No,No,No,No,No,No,239,22,84,55,79,5.52,480,30.3,Services,17,243,9,14,0,60,68.8,23.43,2025-12-31
C0183,Mizoram City 183,Mizoram,Tier 3,3338979,116.18,11198,17.579511,92.962956,7120,37,3.95,2.15,No,No,Yes,No,No,No,No,246,20,68,72,88,5.62,2180,12.6,Agriculture,46,294,20,2,0,38,80.24,34.05,2025-12-31
C0184,Uttarakhand City 184,Uttarakhand,Tier 2,2094228,287.54,8203,19.130677,77.880711,13171,45,3.72,29.41,No,No,No,Yes,No,Yes,Yes,219,69,86,81,57,5.88,1996,18.1,Agriculture,61,100,9,12,0,8,82.73,51.13,2025-12-31
C0185,Tripura City 185,Tripura,Tier 3,4196448,333.14,1307,10.625457,91.693974,11315,65,5.02,24.33,No,No,Yes,Yes,No,No,No,129,49,86,78,62,0.08,1396,17.5,Tourism,60,186,2,0,0,78,97.48,34.25,2025-12-31
C0186,Himachal City 186,Himachal Pradesh,Tier 3,573537,203.53,9292,36.069086,68.024456,10975,60,5.91,3.47,No,No,No,Yes,No,Yes,No,209,47,75,90,70,7.68,1763,19.5,Manufacturing,89,98,15,4,0,24,81.11,60.6,2025-12-31
C0187,Telangana City 187,Telangana,Tier 3,1344087,165.58,14598,27.431916,71.894046,2975,49,2.06,21.7,No,No,No,No,No,Yes,Yes,65,51,76,79,88,10.95,2652,14.5,Services,75,240,12,11,0,28,67.06,46.27,2025-12-31
C0188,Puducherry City 188,Puducherry,Tier 2,4258806,156.55,9248,24.714218,68.970394,2420,44,3.93,11.18,No,No,No,Yes,No,Yes,No,149,43,55,83,89,-1.67,2035,25.8,Agriculture,92,286,18,9,0,78,62.01,30.61,2025-12-31
C0189,Andhra City 189,Andhra Pradesh,Tier 3,3858719,270.95,7987,24.644994,77.613906,7582,69,5.91,8.98,No,No,Yes,Yes,No,No,No,45,50,80,87,60,5.59,2788,34.8,Agriculture,41,258,2,4,0,64,62.92,57.03,2025-12-31
C0190,Mizoram City 190,Mizoram,Tier 2,2406963,159.35,4509,8.411887,71.234933,4660,66,4.37,4.7,No,No,No,No,No,Yes,No,230,54,65,81,61,8.99,235,18.6,Agriculture,23,88,15,13,0,49,69.04,36.41,2025-12-31
C0191,Karnataka City 191,Karnataka,Tier 2,4896580,375.15,5953,9.575448,75.667469,3700,11,2.67,12.08,No,No,No,No,No,Yes,No,204,55,74,80,66,-0.82,1880,10.3,Services,53,171,16,1,0,12,94.87,48.25,2025-12-31
C0192,West City 192,West Bengal,Tier 3,2859910,157.05,13445,10.850027,86.975955,8208,37,5.09,22.52,No,No,Yes,No,No,Yes,No,170,10,50,54,50,3.17,2251,12.6,Services,49,122,9,8,0,24,61.29,47.16,2025-12-31
C0193,Bihar City 193,Bihar,Tier 2,1071649,362.8,2265,10.505205,85.535888,7959,50,5.06,19.51,No,No,Yes,Yes,No,Yes,No,105,39,54,90,79,10.84,1232,29.2,Tourism,37,92,2,8,0,7,74.55,29.96,2025-12-31
C0194,Bihar City 194,Bihar,Tier 3,2270169,113.63,1437,22.259932,94.929003,11799,33,2.71,14.86,No,No,Yes,No,No,Yes,Yes,143,55,66,56,52,-1.91,2440,28.2,Services,7,264,4,0,0,4,85.26,25.99,2025-12-31
C0195,Sikkim City 195,Sikkim,Tier 3,4870431,31.74,11893,35.257421,82.229704,8944,33,5.38,23.47,No,No,Yes,Yes,No,Yes,No,206,62,80,57,86,5.03,1570,18.3,Tourism,56,38,20,2,0,46,80.32,67.66,2025-12-31
C0196,Goa City 196,Goa,Tier 3,2482349,334.46,3193,24.079789,96.057876,12625,20,3.2,11.83,No,No,Yes,No,No,No,Yes,191,38,62,58,52,-0.1,3048,34.9,Manufacturing,67,209,2,9,0,63,80.29,60.06,2025-12-31
C0197,Delhi City 197,Delhi,Tier 2,360736,189.46,5833,30.845577,69.241621,3736,21,5.23,20.09,No,No,No,Yes,No,Yes,Yes,39,57,59,81,51,4.07,2632,11.1,Manufacturing,6,98,20,1,0,39,91.19,15.84,2025-12-31
C0198,Karnataka City 198,Karnataka,Tier 2,941970,83.66,10048,31.176081,74.396603,14980,20,3.7,24.38,No,No,No,No,No,Yes,Yes,112,63,63,52,87,-0.4,358,13.0,Manufacturing,58,96,11,5,0,56,69.26,44.92,2025-12-31
C0199,Himachal City 199,Himachal Pradesh,Tier 2,3205215,395.5,556,33.509181,70.340956,1918,19,5.7,21.26,No,No,No,No,No,No,Yes,82,19,90,67,83,3.76,1079,33.5,Agriculture,81,102,15,2,0,80,91.41,28.07,2025-12-31
C0200,Uttarakhand City 200,Uttarakhand,Tier 2,4728413,140.75,2225,36.611502,96.326953,11940,31,5.45,29.61,No,No,Yes,No,No,Yes,No,43,22,57,59,80,4.46,754,26.8,Agriculture,11,196,9,6,0,55,69.55,47.01,2025-12-31
C0201,Jammu City 201,Jammu and Kashmir,Tier 2,925947,378.0,9104,13.100741,90.779269,9747,40,2.46,26.87,No,No,No,No,No,No,Yes,221,53,70,64,57,1.89,501,15.9,Services,30,202,7,2,0,60,82.23,13.26,2025-12-31
C0202,West City 202,West Bengal,Tier 2,1863324,466.11,7754,13.163762,78.831067,9299,54,2.78,10.89,No,No,No,Yes,No,No,Yes,38,54,86,53,67,-0.95,2006,21.5,Manufacturing,48,122,9,5,0,78,94.41,44.69,2025-12-31
C0203,Dadra City 203,Dadra and Nagar Haveli and Daman and Diu,Tier 2,775399,223.5,8848,22.187189,96.874266,11492,38,5.35,8.52,No,No,No,Yes,No,Yes,No,141,47,64,87,59,10.71,120,20.4,Agriculture,10,250,16,1,0,54,80.18,38.76,2025-12-31
C0204,Gujarat City 204,Gujarat,Tier 3,4204752,143.04,9450,29.839282,88.101635,8462,68,2.87,10.88,No,No,Yes,Yes,No,Yes,No,201,29,60,79,86,8.21,199,34.4,Services,22,217,5,11,0,80,77.64,48.0,2025-12-31
C0205,Chhattisgarh City 205,Chhattisgarh,Tier 3,2842619,279.53,5159,20.351165,75.823892,11835,42,4.3,6.37,No,No,Yes,No,No,Yes,No,43,17,74,73,79,6.29,1597,19.2,Agriculture,76,114,4,10,0,30,80.51,48.94,2025-12-31
