Locality_ID,City_ID,City_Name,State_Name,Locality_Name,Pincode,Latitude,Longitude,Zone,Distance_to_City_Center_km,Nearest_Metro,Metro_Distance_km,Nearest_Airport,Airport_Distance_km,Nearby_Hospital_Count,Nearby_School_Count,Nearby_College_Count,Nearby_Mall_Count,Nearby_Park_Count,Nearby_Restaurant_Count,Crime_Index,AQI_Index,Traffic_Index,Livability_Score,Infrastructure_Score,Investment_Score,Average_Property_Price_sqft,Average_Rent_sqft,Rental_Yield,Green_Cover_Percent,Water_Availability,Electricity_Reliability,Internet_Speed_Mbps,Flood_Risk,Noise_Level,Luxury_Locality,Smart_City_Area,Upcoming_Metro,Popular_For,Last_Updated
L00095,C0007,Naharlagun,Arunachal Pradesh,Nagar 83 City,393573,13.21466,77.247449,South,1.51,No,0.97,No,24.77,25,39,7,2,4,68,89,148,54,84,97,53,16179,107,4.13,59.55,Average,Average,262,High,Medium,No,Yes,No,Education,2025-12-31
L00096,C0007,Naharlagun,Arunachal Pradesh,Park 37 Gardens,307378,32.264208,91.501634,West,19.2,Yes,7.41,Yes,4.42,20,16,0,8,16,5,47,339,45,58,71,95,13430,90,2.36,14.6,Average,Average,886,High,Medium,Yes,No,No,Education,2025-12-31
L00097,C0007,Naharlagun,Arunachal Pradesh,Block 87 County,448274,11.957098,72.567613,West,27.82,No,9.77,Yes,32.41,18,24,7,10,19,49,53,182,57,58,61,96,1917,108,7.1,55.1,Poor,Average,636,Medium,High,Yes,Yes,No,Residential,2025-12-31
L00098,C0007,Naharlagun,Arunachal Pradesh,Colony 20 Vista,473657,36.48901,72.868735,North,28.85,No,6.75,No,11.02,23,6,11,4,4,5,11,222,76,96,76,60,28933,134,7.29,27.83,Excellent,Average,868,Medium,High,Yes,Yes,No,IT,2025-12-31
L00099,C0008,Pasighat,Arunachal Pradesh,Layout 6 Paradise,383813,35.598202,70.151812,South,31.13,Yes,11.01,Yes,16.53,20,32,0,6,6,116,25,52,32,71,63,62,28622,149,6.33,52.45,Good,Excellent,308,Medium,Low,Yes,Yes,No,Education,2025-12-31
L00100,C0008,Pasighat,Arunachal Pradesh,Nagar 126 Residency,167153,18.464039,80.400573,East,28.92,No,3.08,Yes,10.9,21,20,2,7,4,83,55,266,82,92,66,55,43865,147,4.33,29.12,Excellent,Good,211,Medium,Low,No,No,No,Luxury,2025-12-31
L00101,C0008,Pasighat,Arunachal Pradesh,Extension 69 Gardens,174634,12.38279,88.197658,North,3.46,No,12.14,No,43.74,19,16,17,0,13,138,58,299,80,86,65,80,21385,28,4.37,60.51,Poor,Excellent,604,High,High,Yes,Yes,No,Residential,2025-12-31
L00102,C0008,Pasighat,Arunachal Pradesh,Phase 55 Vista,242316,9.237601,70.272687,West,7.47,Yes,12.53,No,15.75,24,6,2,6,18,106,75,191,55,83,79,50,42632,141,6.69,12.31,Average,Average,600,High,High,Yes,Yes,Yes,Luxury,2025-12-31
L00103,C0008,Pasighat,Arunachal Pradesh,Nagar 89 City,386968,19.108261,82.081959,Central,16.82,Yes,4.2,Yes,28.58,22,27,1,6,11,65,11,268,54,73,51,71,21661,87,3.68,36.96,Poor,Average,157,Medium,High,No,No,No,Tourism,2025-12-31
L00104,C0008,Pasighat,Arunachal Pradesh,Garden 23 Vista,573174,14.130325,91.895114,West,26.7,No,12.33,Yes,4.82,23,34,12,2,17,150,8,113,44,62,53,65,3967,124,2.3,28.42,Average,Good,397,Medium,High,No,Yes,Yes,Residential,2025-12-31
L00105,C0008,Pasighat,Arunachal Pradesh,Colony 126 Gardens,577774,13.149927,93.243942,Central,19.52,No,2.54,No,34.21,23,7,9,0,13,17,25,317,47,64,91,64,15348,76,5.91,38.36,Poor,Good,953,Low,High,Yes,Yes,Yes,Luxury,2025-12-31
L00106,C0008,Pasighat,Arunachal Pradesh,Park 79 County,554394,33.969006,92.695999,West,9.19,No,4.6,No,27.13,1,34,11,8,20,77,43,80,81,54,71,67,43782,91,7.17,21.97,Good,Average,173,High,Low,Yes,No,No,Tourism,2025-12-31
L00107,C0009,Guwahati,Assam,Sector 128 County,382029,34.300435,79.733368,North,20.61,Yes,5.21,Yes,31.51,21,32,11,8,10,48,89,310,43,68,56,80,10184,74,6.35,41.34,Average,Excellent,941,Medium,High,Yes,Yes,No,Residential,2025-12-31
L00108,C0009,Guwahati,Assam,Layout 108 Paradise,499738,15.556218,76.527483,North,16.73,Yes,7.14,Yes,23.52,22,26,16,4,14,18,24,95,45,71,76,86,31787,44,3.9,51.52,Poor,Good,360,High,Low,No,Yes,Yes,Commercial,2025-12-31
L00109,C0009,Guwahati,Assam,Layout 54 Residency,714273,30.170028,82.197736,North,4.96,No,9.54,No,20.45,16,26,0,0,18,56,52,32,61,98,83,62,2974,9,5.76,21.17,Good,Good,152,Low,Medium,No,Yes,Yes,IT,2025-12-31
L00110,C0009,Guwahati,Assam,Layout 75 Township,873188,23.088364,83.199412,West,31.14,Yes,5.21,No,17.45,7,12,12,0,8,62,21,133,22,87,82,60,9871,101,6.27,56.49,Excellent,Excellent,281,High,High,Yes,Yes,Yes,Tourism,2025-12-31
L00111,C0009,Guwahati,Assam,Sector 13 Greens,547021,20.885114,71.584257,East,16.87,Yes,3.16,Yes,14.95,22,8,16,4,20,40,58,78,85,96,89,57,20327,37,6.71,37.35,Average,Good,871,High,Low,No,No,No,Residential,2025-12-31
L00112,C0009,Guwahati,Assam,Sector 141 Township,327783,27.957914,81.939254,South,0.59,Yes,13.61,No,8.41,3,34,2,11,4,70,87,143,78,68,66,79,5082,33,6.88,61.82,Good,Good,840,High,Medium,No,Yes,Yes,IT,2025-12-31
L00113,C0009,Guwahati,Assam,Sector 36 Residency,454626,18.368295,80.693721,Central,9.76,Yes,5.65,No,9.86,13,27,14,4,13,127,58,110,34,58,94,96,5643,48,2.62,64.23,Excellent,Excellent,714,Medium,Low,No,No,Yes,Tourism,2025-12-31
L00114,C0009,Guwahati,Assam,Phase 124 Township,228424,33.740224,80.779949,North,9.53,No,0.28,Yes,44.05,22,23,16,8,20,29,60,152,81,72,92,93,43835,106,2.89,58.72,Poor,Average,678,Low,High,No,No,Yes,IT,2025-12-31
L00115,C0009,Guwahati,Assam,Enclave 83 Vista,456969,36.134206,69.460171,South,19.49,No,6.11,Yes,5.39,15,38,14,1,16,119,45,85,83,97,91,51,8526,111,4.47,41.21,Poor,Average,830,High,High,No,Yes,No,Luxury,2025-12-31
L00116,C0009,Guwahati,Assam,Colony 14 Vista,995332,21.179339,84.244375,Central,21.2,No,10.77,Yes,6.19,22,16,0,5,12,79,75,292,67,94,56,52,12558,134,2.84,51.6,Excellent,Average,280,High,Low,Yes,Yes,No,Residential,2025-12-31
L00117,C0010,Silchar,Assam,Extension 87 Greens,903929,20.01964,94.872169,Central,4.75,No,6.92,Yes,43.45,1,35,1,8,14,128,70,115,94,61,96,58,8586,107,5.95,44.4,Good,Excellent,922,Medium,Medium,Yes,No,No,Luxury,2025-12-31
L00118,C0010,Silchar,Assam,Layout 116 Residency,254893,19.969619,88.300414,Central,10.81,No,10.71,Yes,10.64,20,20,11,10,5,50,69,302,61,95,57,98,24884,130,5.5,66.27,Excellent,Excellent,785,High,Medium,No,Yes,Yes,IT,2025-12-31
L00119,C0010,Silchar,Assam,Garden 38 Heights,812813,9.641538,75.74237,South,34.43,No,2.28,Yes,31.7,10,15,17,0,12,120,18,340,91,64,97,91,38583,107,3.43,55.98,Good,Excellent,700,Low,Medium,No,No,No,Education,2025-12-31
L00120,C0010,Silchar,Assam,Sector 4 County,322953,25.996289,90.646822,West,29.13,No,11.35,Yes,35.37,7,20,14,2,3,52,27,288,35,74,52,77,20091,150,3.59,15.46,Good,Average,358,Medium,High,Yes,Yes,Yes,Luxury,2025-12-31
L00121,C0010,Silchar,Assam,Park 14 Gardens,994097,27.194816,82.225977,Central,19.48,Yes,11.78,No,24.59,6,35,2,12,17,45,58,303,88,75,55,72,16296,62,5.98,26.52,Good,Average,993,High,High,No,Yes,Yes,Tourism,2025-12-31
L00122,C0010,Silchar,Assam,Colony 115 Vista,783463,25.797332,86.012819,North,24.05,No,5.78,Yes,18.59,18,20,0,8,12,136,70,253,82,52,68,91,14416,90,5.08,66.63,Average,Excellent,566,Low,High,Yes,Yes,Yes,Tourism,2025-12-31
L00123,C0010,Silchar,Assam,Garden 27 Vista,673877,32.033711,93.48048,West,22.81,Yes,11.23,Yes,3.02,23,23,1,1,3,18,27,153,91,54,86,64,18750,112,4.33,45.96,Excellent,Good,37,Medium,High,Yes,Yes,Yes,Tourism,2025-12-31
L00124,C0010,Silchar,Assam,Park 12 Greens,485076,34.913385,71.077931,East,21.43,No,11.5,No,18.4,22,3,15,2,18,61,22,225,89,68,90,59,21333,103,7.74,5.72,Average,Average,62,Low,High,No,Yes,No,Residential,2025-12-31
L00125,C0010,Silchar,Assam,Colony 55 City,787309,32.692307,72.131198,South,8.12,No,3.0,Yes,30.85,19,5,17,7,18,23,42,59,52,56,62,96,39849,132,7.71,28.21,Average,Average,311,High,Low,Yes,No,No,Commercial,2025-12-31
L00126,C0010,Silchar,Assam,Colony 79 Gardens,269798,24.401008,78.57031,East,33.57,Yes,0.17,Yes,35.78,23,29,8,5,5,89,66,261,77,72,99,69,33714,149,2.65,46.96,Poor,Good,899,Low,High,Yes,No,Yes,Tourism,2025-12-31
L00127,C0010,Silchar,Assam,Block 5 Enclave,772309,8.904633,84.874824,West,27.04,Yes,13.6,No,25.37,18,32,20,12,5,98,55,139,95,96,68,58,32254,136,5.06,30.79,Poor,Excellent,264,High,High,Yes,Yes,No,Residential,2025-12-31
L00128,C0010,Silchar,Assam,Phase 145 Gardens,801445,33.293659,72.239773,West,32.9,Yes,3.36,No,11.97,9,25,7,0,7,137,51,223,80,79,52,52,44301,90,2.62,67.95,Good,Excellent,289,High,High,Yes,No,No,Luxury,2025-12-31
L00129,C0010,Silchar,Assam,Park 20 Enclave,373808,18.913535,94.31003,Central,14.5,No,7.35,No,40.15,1,34,4,7,6,63,14,288,55,63,59,61,12112,100,5.61,58.1,Average,Good,850,Medium,High,Yes,No,No,Commercial,2025-12-31
L00130,C0010,Silchar,Assam,Extension 42 City,133537,15.066439,71.708668,Central,6.06,Yes,13.37,Yes,4.4,9,13,16,6,20,149,86,34,56,55,63,78,41549,128,7.2,16.09,Excellent,Excellent,166,High,Low,No,Yes,No,Commercial,2025-12-31
L00131,C0010,Silchar,Assam,Park 18 Vista,506584,19.178395,71.148533,South,18.53,No,12.42,Yes,9.63,20,40,1,12,18,133,20,72,81,92,58,88,37142,8,7.38,55.37,Excellent,Excellent,450,Medium,Low,No,Yes,No,Commercial,2025-12-31
L00132,C0011,Dibrugarh,Assam,Park 148 Greens,556158,11.88261,81.837096,South,31.9,Yes,4.32,No,13.09,1,2,18,8,4,138,5,217,46,94,70,76,25541,35,2.93,47.35,Good,Good,895,High,Medium,No,No,No,Residential,2025-12-31
L00133,C0011,Dibrugarh,Assam,Garden 142 Enclave,615905,13.182868,84.213721,West,9.26,No,8.71,No,33.64,22,9,7,7,6,30,32,285,71,71,85,89,5211,49,4.33,46.33,Poor,Average,502,High,Medium,Yes,Yes,No,Residential,2025-12-31
L00134,C0011,Dibrugarh,Assam,Colony 21 Gardens,149590,29.010347,94.989865,West,21.68,No,10.7,Yes,42.67,6,33,14,0,7,137,41,124,24,88,82,83,16982,51,6.04,28.38,Poor,Average,108,Medium,Medium,No,No,No,Education,2025-12-31
L00135,C0011,Dibrugarh,Assam,Extension 133 Heights,882723,28.405036,94.656145,Central,10.32,No,5.28,No,11.73,7,31,12,9,1,71,27,233,84,56,85,54,34775,83,4.04,12.61,Good,Excellent,852,High,Medium,No,No,No,Residential,2025-12-31
L00136,C0011,Dibrugarh,Assam,Colony 118 Township,725333,32.998675,81.977135,East,2.83,Yes,10.19,Yes,36.41,14,24,16,8,1,72,36,172,31,75,93,97,24212,27,5.33,16.6,Good,Good,243,High,Medium,Yes,Yes,No,Tourism,2025-12-31
L00137,C0011,Dibrugarh,Assam,Extension 61 Vista,388298,13.99658,73.88023,South,29.35,No,2.42,Yes,7.15,3,33,19,0,18,15,66,215,60,81,86,67,33965,54,7.91,64.54,Good,Good,247,High,Low,Yes,No,No,Education,2025-12-31
L00138,C0011,Dibrugarh,Assam,Sector 129 Paradise,522843,32.951604,90.501215,West,34.19,No,4.8,Yes,2.51,7,26,18,1,11,97,83,157,43,85,66,65,19455,128,7.75,27.3,Average,Good,454,Low,Medium,No,No,No,Luxury,2025-12-31
L00139,C0011,Dibrugarh,Assam,Enclave 47 Gardens,247510,36.398901,87.894345,North,25.37,Yes,8.37,No,10.43,24,11,15,12,1,50,58,280,37,90,83,84,22491,132,3.8,41.54,Poor,Good,121,High,Low,Yes,Yes,No,Commercial,2025-12-31
L00140,C0011,Dibrugarh,Assam,Block 116 Paradise,382388,18.467899,84.250151,East,12.37,No,1.91,Yes,26.8,21,36,5,12,10,95,46,286,82,99,97,78,6938,105,5.68,35.14,Average,Average,675,Medium,Medium,No,Yes,Yes,Residential,2025-12-31
L00141,C0011,Dibrugarh,Assam,Colony 59 Paradise,442271,26.93738,88.602571,Central,22.74,No,13.33,No,34.16,17,30,13,2,6,10,21,145,52,97,94,97,7047,61,3.0,11.7,Poor,Good,581,Low,Low,No,Yes,Yes,Luxury,2025-12-31
L00142,C0011,Dibrugarh,Assam,Park 40 Greens,796642,35.016098,79.30554,South,9.04,No,6.7,Yes,7.64,6,3,1,10,12,88,65,264,89,67,85,78,10654,146,3.06,43.84,Excellent,Excellent,675,High,High,No,No,No,Education,2025-12-31
L00143,C0011,Dibrugarh,Assam,Extension 23 Township,432824,18.607716,75.534404,East,0.86,Yes,5.22,No,25.01,23,33,15,4,1,115,42,330,49,50,85,73,14158,113,7.29,33.41,Average,Average,752,High,High,No,No,Yes,Luxury,2025-12-31
L00144,C0011,Dibrugarh,Assam,Block 109 Vista,651705,30.171611,94.388678,East,10.32,No,6.25,Yes,9.84,10,9,20,7,20,120,39,343,82,62,70,51,11771,20,7.82,6.44,Poor,Good,295,Low,High,No,Yes,Yes,IT,2025-12-31
L00145,C0012,Jorhat,Assam,Sector 127 Vista,468522,20.187048,90.786035,West,34.93,No,10.48,Yes,16.2,25,11,1,4,13,23,74,265,43,62,66,74,2626,39,7.85,51.45,Excellent,Good,273,High,Low,Yes,No,Yes,Education,2025-12-31
L00146,C0012,Jorhat,Assam,Extension 122 City,824545,35.875203,95.150242,South,22.21,Yes,11.2,Yes,12.89,21,21,6,5,2,60,19,145,75,70,50,60,19894,38,4.37,20.8,Poor,Excellent,822,High,Medium,Yes,No,Yes,Residential,2025-12-31
L00147,C0012,Jorhat,Assam,Phase 128 Greens,829266,25.940701,94.994615,North,2.56,Yes,10.55,Yes,7.41,8,22,17,12,12,117,29,35,68,72,96,58,18229,18,4.91,33.44,Good,Excellent,733,Medium,Low,Yes,No,No,Tourism,2025-12-31
L00148,C0012,Jorhat,Assam,Enclave 71 Gardens,691457,12.649959,83.402985,West,10.7,No,8.17,No,2.03,21,34,12,11,6,9,84,211,50,70,96,54,44941,145,6.91,17.34,Excellent,Excellent,177,High,Medium,No,No,No,IT,2025-12-31
L00149,C0012,Jorhat,Assam,Block 134 Greens,155904,32.220607,71.763454,North,7.47,No,2.96,Yes,26.55,13,33,16,9,19,70,11,212,48,88,95,54,2657,61,5.93,65.35,Poor,Good,840,High,Low,No,No,No,Tourism,2025-12-31
L00150,C0012,Jorhat,Assam,Sector 69 Enclave,152628,29.29471,92.199238,North,33.09,Yes,1.61,Yes,24.86,7,14,16,10,8,150,85,116,91,97,85,76,8714,99,6.05,50.67,Excellent,Average,190,Low,High,No,No,Yes,Education,2025-12-31
L00151,C0012,Jorhat,Assam,Park 114 Paradise,440464,23.952359,96.908659,East,14.73,No,12.41,No,28.16,19,36,6,6,18,70,51,256,77,75,50,96,4071,80,5.57,38.64,Good,Average,327,Low,Low,No,Yes,No,Education,2025-12-31
L00152,C0012,Jorhat,Assam,Nagar 143 Gardens,709379,12.486729,69.094353,East,5.89,No,5.57,Yes,12.02,10,7,18,6,19,60,14,191,81,61,81,94,39563,32,5.57,24.53,Excellent,Average,818,Low,Medium,No,No,No,IT,2025-12-31
L00153,C0012,Jorhat,Assam,Extension 3 City,166758,16.838718,69.194285,Central,19.99,No,7.59,Yes,8.59,22,27,14,12,20,134,16,138,75,68,75,59,10463,94,2.5,42.14,Poor,Excellent,428,Medium,Low,No,No,Yes,Residential,2025-12-31
L00154,C0012,Jorhat,Assam,Enclave 144 Vista,621560,19.464245,84.56859,Central,21.75,Yes,3.71,No,35.4,11,38,2,1,14,113,51,203,44,70,72,88,44752,14,6.62,16.0,Good,Excellent,861,Medium,High,Yes,No,Yes,Residential,2025-12-31
L00155,C0013,Patna,Bihar,Colony 40 Greens,227831,29.447867,75.048401,Central,32.47,No,0.3,Yes,15.12,16,3,10,3,18,59,31,304,86,98,66,85,33455,44,6.17,48.44,Excellent,Excellent,947,High,High,Yes,No,Yes,IT,2025-12-31
L00156,C0013,Patna,Bihar,Layout 52 Gardens,394460,9.539472,86.987978,North,2.8,No,9.98,No,39.16,1,20,20,6,8,102,70,75,60,81,88,84,7568,55,3.19,67.84,Poor,Average,273,High,Medium,No,No,No,Tourism,2025-12-31
L00157,C0013,Patna,Bihar,Phase 5 Paradise,827553,18.205479,86.131698,South,34.86,No,12.2,No,39.78,1,37,8,3,5,92,55,95,31,96,74,83,41937,66,4.5,42.24,Excellent,Good,951,High,Medium,No,Yes,Yes,Tourism,2025-12-31
L00158,C0013,Patna,Bihar,Phase 149 Enclave,827277,31.203047,93.015042,East,24.25,Yes,6.51,Yes,30.22,19,12,10,1,18,141,20,119,60,59,96,51,22685,113,7.77,24.72,Good,Average,817,Low,Low,Yes,Yes,Yes,Education,2025-12-31
L00159,C0013,Patna,Bihar,Park 69 Gardens,704588,25.758499,85.29446,South,24.21,No,1.28,No,7.77,20,32,20,5,6,104,67,267,37,60,62,64,3912,112,6.59,5.98,Good,Good,247,High,High,Yes,Yes,Yes,Residential,2025-12-31
L00160,C0013,Patna,Bihar,Enclave 126 Paradise,589771,33.740021,80.399115,North,21.47,No,10.83,No,28.29,24,38,19,8,17,14,71,80,77,79,52,65,35793,145,4.37,52.79,Excellent,Excellent,803,High,Low,Yes,No,No,Commercial,2025-12-31
L00161,C0013,Patna,Bihar,Layout 74 Township,284574,20.251403,85.780894,North,24.3,Yes,7.01,No,5.89,17,9,5,12,19,144,22,226,72,70,78,51,13522,124,5.54,51.32,Average,Good,112,Medium,Medium,Yes,Yes,Yes,IT,2025-12-31
L00162,C0013,Patna,Bihar,Enclave 93 Greens,659263,28.511094,89.079341,Central,21.62,Yes,5.74,No,3.89,6,23,18,10,5,46,23,116,26,76,69,69,31045,81,5.76,12.64,Average,Average,23,High,Medium,Yes,No,No,Commercial,2025-12-31
L00163,C0013,Patna,Bihar,Nagar 2 Gardens,627438,14.898472,85.077007,West,16.15,No,1.28,Yes,12.52,18,19,19,10,18,58,11,119,38,53,91,72,4206,45,7.12,48.35,Good,Good,962,Low,Low,Yes,No,Yes,Residential,2025-12-31
L00164,C0013,Patna,Bihar,Layout 147 Enclave,296038,36.022505,89.730709,East,32.64,Yes,11.55,No,17.85,13,6,13,8,3,79,65,93,35,94,67,71,36340,113,5.15,50.23,Poor,Average,605,High,High,Yes,No,No,Commercial,2025-12-31
L00165,C0013,Patna,Bihar,Park 82 County,660913,24.679138,86.07408,South,21.69,No,7.84,No,23.18,6,16,9,3,1,35,8,263,35,97,63,89,28973,113,2.27,27.73,Average,Average,675,Low,High,No,No,Yes,Luxury,2025-12-31
L00166,C0014,Gaya,Bihar,Nagar 141 Paradise,914292,8.177807,87.889238,East,14.16,Yes,12.5,Yes,16.21,11,32,15,12,2,39,66,104,78,84,71,79,28928,22,7.01,24.46,Good,Excellent,568,Low,Low,No,No,Yes,Residential,2025-12-31
L00167,C0014,Gaya,Bihar,Layout 8 Paradise,503469,26.168815,92.429767,Central,21.4,Yes,8.97,No,32.33,11,4,8,6,3,132,35,215,77,69,63,83,21612,52,2.67,56.02,Average,Average,474,High,Low,No,Yes,Yes,Luxury,2025-12-31
L00168,C0014,Gaya,Bihar,Enclave 135 County,923206,17.492801,90.314961,North,28.86,Yes,3.16,Yes,21.75,23,35,3,0,10,16,81,69,62,79,52,56,35916,87,2.13,54.3,Average,Good,225,Low,Medium,No,No,No,Tourism,2025-12-31
L00169,C0014,Gaya,Bihar,Block 70 Residency,275147,15.93547,68.442445,Central,19.81,Yes,3.18,No,25.62,9,11,9,9,8,48,14,184,63,84,78,53,10324,15,4.82,48.91,Poor,Good,75,Low,Medium,No,Yes,No,Education,2025-12-31
L00170,C0014,Gaya,Bihar,Colony 80 Paradise,967151,13.746267,89.993674,Central,3.21,No,8.56,Yes,36.95,23,31,3,7,10,124,65,143,48,59,89,66,25619,108,3.1,64.62,Good,Good,484,Medium,Low,Yes,No,Yes,Luxury,2025-12-31
L00171,C0014,Gaya,Bihar,Enclave 119 Residency,405969,30.270304,85.528767,South,18.02,No,12.28,Yes,16.01,21,6,9,8,15,107,80,236,50,89,65,85,12221,131,4.3,27.15,Excellent,Good,600,Medium,High,Yes,Yes,Yes,Tourism,2025-12-31
L00172,C0014,Gaya,Bihar,Park 125 Greens,730929,25.286189,77.435965,North,28.86,Yes,4.69,No,4.99,4,40,12,5,16,20,16,136,37,87,98,90,1812,45,5.97,34.44,Good,Good,650,High,Medium,Yes,Yes,No,Luxury,2025-12-31
L00173,C0014,Gaya,Bihar,Park 78 City,862659,36.494829,77.983674,North,20.6,No,12.73,No,4.68,18,5,0,11,18,96,19,169,23,65,77,94,40476,108,5.75,51.27,Excellent,Good,465,High,Low,Yes,No,Yes,Residential,2025-12-31
L00174,C0014,Gaya,Bihar,Nagar 99 Paradise,990765,20.099829,76.365655,South,5.13,Yes,9.76,Yes,33.02,16,29,4,1,5,111,63,334,74,89,61,79,35185,116,5.31,34.25,Good,Average,210,Medium,High,Yes,No,Yes,Tourism,2025-12-31
L00175,C0014,Gaya,Bihar,Nagar 69 City,682697,24.714218,68.970394,North,20.1,No,1.79,No,43.35,3,11,16,12,9,124,71,65,86,89,55,65,32762,27,6.1,40.05,Good,Excellent,74,Medium,High,Yes,No,No,Education,2025-12-31
L00176,C0014,Gaya,Bihar,Enclave 147 Paradise,551468,18.234522,96.355055,East,10.48,Yes,10.46,No,33.26,19,18,1,10,16,48,78,51,57,97,89,51,20596,132,2.5,37.86,Good,Good,155,High,Medium,No,No,Yes,Tourism,2025-12-31
L00177,C0014,Gaya,Bihar,Block 45 Gardens,884864,12.382933,80.952942,South,9.51,Yes,7.33,Yes,16.74,3,11,19,2,16,110,54,146,76,96,90,60,15618,96,2.33,22.19,Poor,Average,191,Medium,Medium,No,No,No,Tourism,2025-12-31
L00178,C0015,Muzaffarpur,Bihar,Extension 98 City,607644,15.616129,83.382822,West,0.91,No,5.79,No,43.36,22,4,3,8,12,115,83,164,62,67,67,56,18534,108,4.77,48.89,Average,Excellent,708,High,Low,No,Yes,No,Education,2025-12-31
L00179,C0015,Muzaffarpur,Bihar,Sector 3 Greens,122543,19.926214,83.232664,West,12.63,No,3.85,Yes,3.02,3,5,19,10,7,36,20,69,36,74,92,98,44261,55,7.38,50.22,Good,Good,498,High,Low,No,No,No,Tourism,2025-12-31
L00180,C0015,Muzaffarpur,Bihar,Colony 66 Residency,928657,10.145915,90.536073,West,13.91,Yes,3.95,No,9.65,3,33,6,9,13,50,87,276,33,59,84,99,30062,63,5.68,11.91,Excellent,Excellent,285,Low,Low,Yes,Yes,No,Commercial,2025-12-31
L00181,C0015,Muzaffarpur,Bihar,Sector 128 Residency,794579,26.569723,95.053918,West,9.69,No,13.58,Yes,24.16,25,33,15,6,13,22,74,140,20,74,94,99,33392,39,5.4,65.78,Good,Good,718,Medium,Medium,Yes,Yes,No,Education,2025-12-31
L00182,C0015,Muzaffarpur,Bihar,Colony 21 Township,907393,30.228735,86.785985,South,19.63,No,9.94,No,31.92,4,24,15,1,15,53,22,43,44,51,96,87,17429,133,4.33,56.53,Good,Good,566,Medium,Low,Yes,No,Yes,Luxury,2025-12-31
L00183,C0015,Muzaffarpur,Bihar,Sector 104 Greens,331961,31.406007,87.352176,West,32.93,Yes,11.14,Yes,41.77,2,11,15,10,1,125,84,48,51,94,91,58,2741,52,5.8,63.8,Poor,Good,645,Low,High,Yes,Yes,Yes,Commercial,2025-12-31
L00184,C0015,Muzaffarpur,Bihar,Park 57 Greens,953531,13.876593,77.78295,West,11.69,Yes,4.89,Yes,34.86,19,13,10,1,4,75,23,237,41,94,73,85,12613,120,3.46,42.83,Average,Average,830,High,High,No,Yes,Yes,Commercial,2025-12-31
L00185,C0015,Muzaffarpur,Bihar,Block 2 Heights,298129,34.857972,88.495496,Central,31.1,No,10.43,No,31.77,7,11,20,4,17,120,57,147,42,89,94,52,40877,54,6.3,44.78,Poor,Excellent,866,Medium,Medium,No,Yes,Yes,Residential,2025-12-31
L00186,C0015,Muzaffarpur,Bihar,Block 136 Greens,758986,18.495138,90.072719,Central,18.01,No,11.58,Yes,13.89,7,9,4,10,16,132,27,106,25,53,91,73,20481,61,4.61,26.73,Excellent,Average,126,High,Low,Yes,Yes,Yes,Commercial,2025-12-31
L00187,C0015,Muzaffarpur,Bihar,Nagar 30 Greens,356730,28.920689,85.188493,East,14.96,No,3.53,Yes,16.02,4,17,13,3,13,61,14,266,94,81,53,77,11298,63,7.57,34.57,Excellent,Good,159,Medium,High,Yes,No,No,Residential,2025-12-31
L00188,C0015,Muzaffarpur,Bihar,Colony 33 Heights,835836,24.491309,76.13752,North,29.88,No,6.33,No,11.45,10,40,5,12,20,48,78,308,49,55,76,83,33861,63,5.55,59.4,Good,Average,767,Medium,High,Yes,Yes,No,Commercial,2025-12-31
L00189,C0015,Muzaffarpur,Bihar,Park 57 Gardens,266207,34.498887,94.049302,West,34.32,Yes,14.87,Yes,20.3,13,32,3,7,16,66,15,310,21,94,96,76,16087,41,4.15,20.54,Poor,Average,511,High,Medium,Yes,No,Yes,Commercial,2025-12-31
L00190,C0015,Muzaffarpur,Bihar,Enclave 36 City,303930,30.905903,78.742193,West,24.78,Yes,12.92,Yes,18.55,23,23,16,0,10,114,39,338,89,86,63,93,7105,93,6.41,8.56,Good,Average,133,Medium,Medium,No,Yes,No,Luxury,2025-12-31
L00191,C0015,Muzaffarpur,Bihar,Phase 144 Greens,697998,28.570777,73.936665,East,8.73,Yes,9.77,Yes,34.39,25,16,10,5,9,133,59,166,26,54,73,72,31449,132,5.01,58.92,Excellent,Excellent,564,High,High,No,No,No,Tourism,2025-12-31
L00192,C0015,Muzaffarpur,Bihar,Block 49 Township,201550,10.324942,94.04043,East,33.56,Yes,1.73,No,6.82,5,33,4,3,17,10,42,238,89,58,80,72,29333,121,6.43,6.4,Average,Average,42,Low,High,No,No,No,Tourism,2025-12-31
L00193,C0015,Muzaffarpur,Bihar,Colony 125 Gardens,808200,28.209044,92.415328,West,16.3,Yes,13.48,No,9.38,9,16,15,5,10,17,23,205,56,79,60,89,12337,145,3.71,68.26,Average,Average,263,Low,Low,No,Yes,No,Luxury,2025-12-31
L00194,C0016,Bhagalpur,Bihar,Phase 53 Enclave,851485,9.005984,77.191369,East,5.6,No,8.14,Yes,24.95,4,3,12,7,5,122,45,104,20,97,84,82,23510,83,4.84,23.84,Average,Excellent,766,Medium,Medium,Yes,No,Yes,Residential,2025-12-31
L00195,C0016,Bhagalpur,Bihar,Nagar 30 County,136001,19.647268,92.385431,West,12.83,No,0.92,Yes,27.09,8,19,6,0,3,142,62,69,85,75,62,81,22624,138,7.66,64.05,Good,Good,171,High,Medium,No,No,No,IT,2025-12-31
