mreid_id,price,area,location,no_of_bedrooms,resale,maintenancestaff,gymnasium,swimmingpool,landscapedgardens,joggingtrack,rainwaterharvesting,indoorgames,shoppingmall,intercom,sportsfacility,atm,clubhouse,school,24x7security,powerbackup,carparking,staffquarter,cafeteria,multipurposeroom,hospital,washingmachine,gasconnection,ac,wifi,children_splayarea,liftavailable,bed,vaastucompliant,microwave,golfcourse,tv,diningtable,sofa,wardrobe,refrigerator,source_city,source_file,amenity_count,amenity_coverage
MREID_0000115,4582000,1118.0,kengeri,2.0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,16,34
MREID_0000116,6787000,1656.0,kengeri,3.0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,16,34
MREID_0000117,9319000,1629.0,horamavu,3.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000118,6892000,1237.0,horamavu,2.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000119,9277000,1275.0,bommanahalli,2.0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,13,34
MREID_0000120,11600000,1615.0,bommanahalli,3.0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,13,34
MREID_0000121,10900000,1515.0,bommanahalli,3.0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,13,34
MREID_0000122,10500000,1455.0,bommanahalli,3.0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,13,34
MREID_0000123,9859000,1360.0,bommanahalli,3.0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,13,34
MREID_0000124,6973999,1409.0,ramamurthy nagar,3.0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000125,5705000,1139.0,ramamurthy nagar,2.0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000126,5772000,1154.0,ramamurthy nagar,2.0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000127,6720999,1353.0,ramamurthy nagar,3.0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000128,6761000,1362.0,ramamurthy nagar,3.0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000129,5677000,1133.0,ramamurthy nagar,2.0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000130,5384000,1068.0,ramamurthy nagar,2.0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000131,9141000,1540.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000132,9522000,1610.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000133,10000000,1715.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000134,7211000,1195.0,whitefield hope farm junction,2.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000135,8514000,1425.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000136,10300000,1760.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000137,7783000,1300.0,whitefield hope farm junction,2.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000138,7429000,1235.0,whitefield hope farm junction,2.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000139,7809999,1305.0,whitefield hope farm junction,2.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000140,6250000,1120.0,electronic city phase 1,2.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,16,34
MREID_0000141,3797999,715.0,electronic city phase 1,1.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,16,34
MREID_0000142,5034000,910.0,electronic city phase 1,2.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,16,34
MREID_0000143,7897000,1430.0,electronic city phase 1,3.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,16,34
MREID_0000144,5327000,965.0,electronic city phase 1,2.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,16,34
MREID_0000145,8269000,1500.0,electronic city phase 1,3.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,16,34
MREID_0000146,5958000,1065.0,electronic city phase 1,2.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,16,34
MREID_0000147,6900000,1273.0,yelahanka,2.0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000148,9700000,1705.0,yelahanka,3.0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000149,7300000,1304.0,yelahanka,2.0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000150,9180000,1700.0,anjanapura,3.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,16,34
MREID_0000151,6986000,1277.0,carmelaram,2.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000152,6081000,1111.0,carmelaram,2.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000153,7891000,1443.0,carmelaram,3.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000154,6070000,1109.0,carmelaram,2.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000155,5961000,1089.0,carmelaram,2.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000156,8442000,1544.0,carmelaram,3.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000157,9003000,1647.0,carmelaram,3.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000158,5923000,1082.0,carmelaram,2.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000159,6174000,1128.0,carmelaram,2.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000160,5994000,1095.0,carmelaram,2.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000161,8180000,1496.0,carmelaram,3.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000162,7662000,1401.0,carmelaram,3.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000163,8763000,1538.0,horamavu,3.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000164,8957000,1573.0,horamavu,3.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000165,6581000,1181.0,horamavu,2.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000166,9640000,1687.0,horamavu,3.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000167,6664000,1196.0,horamavu,2.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000168,6631000,1190.0,horamavu,2.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000169,10000000,1766.0,horamavu,3.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000170,9879000,1730.0,horamavu,3.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000171,8529000,1532.0,horamavu,3.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000172,7252000,1305.0,jalahalli,2.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000173,9037000,1645.0,jalahalli,3.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000174,7298000,1315.0,jalahalli,2.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000175,10400000,1950.0,jalahalli,3.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000176,9520000,1750.0,jalahalli,3.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000177,7229000,1300.0,jalahalli,2.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000178,9887000,1830.0,jalahalli,3.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000179,10300000,1935.0,jalahalli,3.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000180,7159999,1285.0,jalahalli,2.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000181,10700000,2010.0,jalahalli,3.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000182,8900000,1615.0,jalahalli,3.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000183,9382000,1720.0,jalahalli,3.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000184,7344000,1325.0,jalahalli,2.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000185,7091000,1270.0,jalahalli,2.0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000186,6279000,1320.0,kasavanahalli,3.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000187,5306000,1100.0,kasavanahalli,2.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000188,6655000,1405.0,kasavanahalli,3.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000189,5195000,1075.0,kasavanahalli,2.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000190,5483000,1140.0,kasavanahalli,2.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000191,5527000,1150.0,kasavanahalli,2.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000192,6412000,1350.0,kasavanahalli,3.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000193,6036000,1265.0,kasavanahalli,3.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000194,4930000,1015.0,kasavanahalli,2.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000195,6611000,1395.0,kasavanahalli,3.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000196,5173000,1070.0,kasavanahalli,2.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000197,6058000,1270.0,kasavanahalli,3.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000198,5085000,1050.0,kasavanahalli,2.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000199,6434000,1355.0,kasavanahalli,3.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000200,5262000,1090.0,kasavanahalli,2.0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000201,6681999,1485.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,9,34
MREID_0000202,6525000,1450.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,9,34
MREID_0000203,6997000,1555.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,9,34
MREID_0000204,6097000,1355.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,9,34
MREID_0000205,6120000,1360.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,9,34
MREID_0000206,6142000,1365.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,9,34
MREID_0000207,6727000,1495.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,9,34
MREID_0000208,6277000,1395.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,9,34
MREID_0000209,6750000,1500.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,9,34
MREID_0000210,6456999,1435.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,9,34
MREID_0000211,5240000,1310.0,bommasandra,3.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000212,4120000,1030.0,bommasandra,2.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000213,7012000,1275.0,bellandur,3.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000214,8195000,1490.0,bellandur,3.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000215,8050000,1706.0,rr nagar,3.0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,13,34
MREID_0000216,5900000,1258.0,rr nagar,2.0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,13,34
MREID_0000217,8100000,1723.0,rr nagar,3.0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,13,34
MREID_0000218,6400000,1369.0,rr nagar,2.0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,13,34
MREID_0000219,6275000,1335.0,rr nagar,2.0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,13,34
MREID_0000220,14400000,2000.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000221,13700000,1900.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000222,11399999,1560.0,whitefield hope farm junction,3.0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,11,34
MREID_0000223,4500000,1097.0,begur,2.0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,15,34
MREID_0000224,29600000,3300.0,jp nagar phase 1,4.0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,14,34
MREID_0000225,8800000,1195.0,varthur,2.0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,bangalore,Bangalore.csv,18,34
MREID_0000226,15400000,2321.0,varthur,3.0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,bangalore,Bangalore.csv,18,34
MREID_0000227,11000000,1655.0,varthur,3.0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,bangalore,Bangalore.csv,18,34
MREID_0000228,9122000,2172.0,kannur on thanisandra main road,3.0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,bangalore,Bangalore.csv,16,34
MREID_0000229,5267000,1505.0,uttarahalli,3.0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,8,34
MREID_0000230,3507000,1002.0,uttarahalli,2.0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,bangalore,Bangalore.csv,8,34
